x,y,z,nx,ny,nz
-2.77938 , -1.0392 , 7.43284 , 0.954854,-0.0968448,-0.280845
-2.71984 , -0.961454 , 7.52415 , -0.827754,0.181804,0.53082
-2.64608 , -0.877307 , 7.58732 , -0.913636,-0.254946,0.316658
-4.0169 , -1.30546 , 10.761 , -0.664498,-0.43838,-0.605198
-1.91699 , -0.514045 , 6.42491 , -0.301027,0.35816,0.883801
-1.79582 , -0.426797 , 6.33673 , -0.312739,0.227748,0.922131
-1.7497 , -0.363333 , 6.41917 , -0.501022,0.084257,0.861323
-1.45671 , -0.232172 , 5.89167 , -0.0244655,0.971752,0.234731
-1.68935 , -0.24142 , 6.67376 , -0.449126,-0.123492,0.884893
-1.54195 , -0.152864 , 6.50162 , -0.00493033,-0.999395,0.0344219
-1.55556 , -0.0986021 , 6.75714 , -0.702975,-0.421236,0.573051
-1.80306 , -0.0777877 , 7.71204 , -0.303654,-0.95016,0.0706393
-1.99954 , -0.0291203 , 8.58858 , 0.551382,0.753382,0.35832
-1.98551 , 0.0583519 , 8.88019 , 0.383746,0.898154,-0.214614
-1.74432 , 0.165666 , 8.44437 , 0.0816014,-0.707431,0.702056
-1.60354 , 0.259454 , 8.30982 , -0.580678,0.0174241,-0.813947
-1.35471 , 0.345867 , 7.76714 , 0.757165,0.642806,-0.116194
-1.27408 , 0.430073 , 7.8084 , 0.0639961,-0.475282,0.877503
-1.28389 , 0.526544 , 8.21626 , -0.879853,0.281846,-0.382652
-1.2608 , 0.628327 , 8.5269 , -0.44636,0.24295,0.861242
-1.17483 , 0.722686 , 8.59309 , 0.645897,-0.0891926,-0.758196
-1.20798 , 0.858422 , 9.23334 , 0.672472,0.522849,-0.523842
-1.32726 , 1.05148 , 10.4018 , 0.975082,0.15482,0.158892
-0.467786 , 0.789234 , 6.3587 , 0.0397594,-0.764959,0.642851
-0.436695 , 0.877829 , 6.58996 , 0.672775,-0.564438,-0.478314
-0.391391 , 0.965114 , 6.77108 , -0.562797,0.0719537,-0.823457
-0.314578 , 1.03288 , 6.76396 , 0.328319,0.541144,-0.77419
-0.268858 , 1.13374 , 6.99077 , -0.90383,0.275436,-0.327455
-0.230495 , 1.25735 , 7.3337 , -0.114184,0.966898,-0.228189
-0.0670347 , 1.20264 , 6.54568 , -0.0907187,0.849858,0.519146
-0.904139 , -1.37491 , -0.792749 , 0.0815557,-0.183756,-0.979583
-0.958255 , -1.4202 , -0.786964 , 0.0724719,-0.181703,-0.980679
-1.01347 , -1.46488 , -0.779548 , -0.0400366,0.155391,0.987041
-1.06907 , -1.51007 , -0.769988 , -0.0625774,0.170408,0.983384
-1.13538 , -1.56727 , -0.770336 , -0.0330098,0.142284,0.989275
-1.19729 , -1.61862 , -0.762529 , -0.06776,0.135801,0.988416
-1.27119 , -1.68249 , -0.76358 , -0.0559717,0.145102,0.987832
-1.34044 , -1.73956 , -0.756673 , -0.06842,0.161069,0.984569
-1.41497 , -1.80319 , -0.752273 , -0.0919118,0.165522,0.981914
-1.49187 , -1.86674 , -0.745193 , -0.0708335,0.170244,0.982853
-1.58089 , -1.94246 , -0.745414 , -0.0887547,0.203146,0.975118
-1.6587 , -2.00656 , -0.732005 , -0.102702,0.18533,0.977295
-1.76768 , -2.10199 , -0.739644 , -0.11275,0.150941,0.982092
-1.86622 , -2.18455 , -0.733581 , -0.0808095,0.168653,0.982357
-1.96527 , -2.26725 , -0.723721 , -0.0872118,0.201199,0.97566
-2.0717 , -2.35557 , -0.714275 , -0.0852149,0.150006,0.985006
-2.19828 , -2.46469 , -0.71273 , -0.0441627,0.231224,0.971898
-2.29451 , -2.53944 , -0.686469 , -0.0340339,0.327971,0.944075
-2.40994 , -2.63512 , -0.6676 , -0.0357267,0.255753,0.966082
-2.54096 , -2.7423 , -0.651818 , -0.0679706,0.222895,0.97247
-2.68496 , -2.86235 , -0.637593 , -0.0740974,0.215556,0.973676
-2.84418 , -2.99559 , -0.624091 , 0.0739897,-0.211078,-0.974665
-3.00532 , -3.12904 , -0.603798 , -0.0688358,0.219154,0.973259
-3.18776 , -3.28089 , -0.586178 , -0.0763566,0.212047,0.974272
-3.37941 , -3.4389 , -0.563639 , -0.0543243,0.21403,0.975315
-3.57931 , -3.6032 , -0.535671 , -0.0627802,0.220552,0.973353
-3.80844 , -3.79318 , -0.509423 , -0.071165,0.226719,0.971357
-4.07538 , -4.01523 , -0.485328 , -0.0165832,0.533424,0.845685
-4.17979 , -4.08393 , -0.399164 , -0.0594199,0.647953,0.759359
-4.19823 , -4.07043 , -0.285173 , 0.0744466,0.859891,0.50502
-4.30792 , -4.14234 , -0.195489 , -0.0129442,0.714646,0.699367
-4.76661 , -4.53251 , -0.182556 , -0.392802,-0.450588,-0.801671
-5.92331 , -5.55201 , -0.293601 , 0.0792277,-0.261845,-0.961853
-6.40064 , -5.94393 , -0.225231 , -0.0762733,0.25906,0.962845
-6.94626 , -6.39147 , -0.146918 , -0.0648118,0.25326,0.965225
-7.5695 , -6.90204 , -0.0548096 , 0.0101792,0.263523,0.964599
-8.19547 , -7.40935 , 0.0649367 , 0.135409,0.250108,0.958703
-8.26933 , -7.42295 , 0.260783 , 0.133214,0.260585,0.956216
-8.86038 , -7.88776 , 0.424514 , 0.098175,0.262754,0.959855
-9.80684 , -8.65533 , 0.598795 , -0.00534934,0.374917,0.927043
-11.1434 , -9.74799 , 0.806847 , -0.232006,0.632163,0.739286
-11.7471 , -10.1991 , 1.0721 , -0.111568,0.968754,0.221516
-11.8175 , -10.1883 , 1.34925 , 0.0367905,-0.999304,-0.00614412
-11.9832 , -10.2596 , 1.63321 , 0.0459881,-0.998707,0.0216768
-12.0245 , -10.2227 , 1.91422 , 0.0669792,-0.990528,0.119865
-12.0379 , -10.1635 , 2.19373 , 0.0799162,-0.972572,0.21844
-12.0321 , -10.0886 , 2.47071 , -0.0809186,0.973916,-0.211992
-11.8697 , -9.88371 , 2.72517 , -0.0861514,0.994611,-0.0576878
-12.1489 , -10.043 , 3.04214 , 0.0748404,-0.995687,0.0548297
-12.2699 , -10.0706 , 3.34247 , 0.019615,-0.997529,0.0674693
-12.2875 , -10.0135 , 3.62707 , 0.0411784,-0.983284,0.177362
-12.3013 , -9.95318 , 3.91154 , -0.0521506,0.981875,-0.182213
-12.3113 , -9.88966 , 4.19577 , 0.0654184,-0.974877,0.212922
-12.3328 , -9.8341 , 4.48362 , -0.0580466,0.975763,-0.210989
-12.3351 , -9.76413 , 4.76758 , -0.0562985,0.97649,-0.208083
-12.348 , -9.7022 , 5.05586 , -0.0501938,0.976745,-0.208448
-12.3727 , -9.64888 , 5.34931 , -0.054109,0.976514,-0.208548
-12.3858 , -9.58625 , 5.64071 , -0.0553355,0.976669,-0.207496
-12.4018 , -9.5254 , 5.93527 , -0.051512,0.975484,-0.213958
-12.415 , -9.46098 , 6.23016 , -0.0552583,0.975841,-0.211379
-12.4224 , -9.39364 , 6.52574 , 0.0477419,-0.965066,0.25762
-12.4189 , -9.31604 , 6.81798 , 0.0314973,-0.96614,0.256088
-12.4714 , -9.27967 , 7.13837 , -0.0892788,0.959602,-0.26682
-12.2875 , -9.06876 , 7.34651 , 0.0840065,-0.974632,0.207448
-12.4058 , -9.07961 , 7.70515 , -0.114066,0.985177,-0.128123
-12.7049 , -9.21821 , 8.16921 , 0.0849497,-0.996326,0.0108739
-12.5825 , -9.05093 , 8.41263 , -0.0634048,0.997775,-0.0206278
-12.8611 , -9.16893 , 8.8891 , 0.0802763,-0.990694,0.109913
-12.891 , -9.10763 , 9.23001 , 0.047646,-0.992608,0.111618
-12.8933 , -9.02627 , 9.55879 , -0.0626751,0.97514,-0.212543
-12.9122 , -8.95552 , 9.90271 , 0.0595197,-0.975165,0.213334
-12.9259 , -8.87946 , 10.248 , -0.0565688,0.973609,-0.221101
-12.9348 , -8.79904 , 10.5948 , 0.0488814,-0.973875,0.221762
-12.9373 , -8.71264 , 10.9425 , 0.0571841,-0.974125,0.218657
-12.9553 , -8.63563 , 11.3075 , -0.0481134,0.97447,-0.219303
-12.9891 , -8.56771 , 11.6909 , 0.0547292,-0.96635,0.251343
-12.9605 , -8.45689 , 12.0315 , -0.0270147,0.948883,-0.31447
-12.8854 , -8.31435 , 12.3372 , 0.0408839,-0.946512,0.320069
-12.8809 , -8.21682 , 12.7065 , -0.0331121,-0.917106,0.397265
-12.9099 , -8.13791 , 13.1131 , 0.0602674,-0.845886,0.529948
-12.6386 , -7.87101 , 13.2498 , -0.0774188,0.816254,-0.572482
-12.3926 , -7.6208 , 13.4023 , -0.0777461,-0.674963,0.733745
-4.99518 , -3.03724 , 6.47589 , -0.686992,-0.530347,0.496764
-4.85746 , -2.91194 , 6.50482 , -0.686992,-0.530347,0.496764
-4.78352 , -2.82518 , 6.59599 , -0.669141,-0.564821,0.482937
-4.80913 , -2.7966 , 6.79444 , 0.688978,0.704333,-0.170949
-4.75639 , -2.72139 , 6.911 , 0.200242,0.825549,-0.52761
-4.81824 , -2.711 , 7.16081 , -0.42755,-0.903142,0.039192
-4.60782 , -2.54726 , 7.09716 , -0.101335,-0.0699951,0.992387
-4.35224 , -2.36103 , 6.96786 , 0.25199,-0.410485,0.876358
-4.27659 , -2.27506 , 7.05224 , -0.871764,0.300771,-0.386735
-4.30508 , -2.24381 , 7.27022 , 0.0825139,-0.98331,0.162154
-4.23224 , -2.1581 , 7.36011 , 0.736362,-0.210837,-0.642899
-4.15128 , -2.06902 , 7.44049 , 0.341347,0.0463234,-0.938795
-4.00891 , -1.94841 , 7.43208 , -0.368735,-0.20194,0.907334
-3.82869 , -1.81178 , 7.36376 , -0.221023,1.95114e-05,0.975269
-4.10103 , -1.89155 , 7.96609 , -0.897917,-0.401673,-0.180013
-3.91772 , -1.75218 , 7.89441 , 0.837814,0.439943,0.323293
-4.24663 , -1.84738 , 8.63344 , -0.918657,-0.0714115,-0.388547
-3.30476 , -1.37433 , 7.31726 , -0.317156,0.92565,0.206359
-3.18409 , -1.27256 , 7.30861 , -0.552968,0.672948,0.491292
-3.05871 , -1.17025 , 7.28796 , 0.402698,-0.795936,-0.452019
-2.8052 , -1.01829 , 7.03149 , 0.638588,-0.70648,-0.30511
-2.72641 , -0.938522 , 7.07957 , -0.864008,-0.410654,0.291297
-2.7511 , -0.896825 , 7.32714 , -0.890687,-0.42551,0.160056
-2.73985 , -0.838758 , 7.51417 , -0.946789,-0.239075,0.215485
-3.85711 , -1.15525 , 10.0446 , 0.367389,0.5775,0.729054
-3.90777 , -1.09101 , 10.4661 , 0.496304,0.213429,0.841505
-1.88043 , -0.407628 , 6.31284 , -0.312739,0.227748,0.922131
-2.00899 , -0.394052 , 6.79728 , -0.511914,-0.436209,0.740044
-1.63834 , -0.246913 , 6.13053 , -0.376695,0.915217,-0.143101
-1.66687 , -0.204037 , 6.3944 , -0.362584,-0.204319,0.909278
-1.70727 , -0.159835 , 6.70622 , -0.690908,-0.373561,0.618949
-1.98172 , -0.151646 , 7.66432 , -0.23027,-0.888414,0.39711
-1.94138 , -0.0762596 , 7.82268 , 0.473588,0.826762,-0.303611
-2.59077 , -0.0823172 , 9.992 , 0.729881,-0.286296,0.620732
-1.99741 , 0.0710323 , 8.59264 , 0.0527948,0.917464,0.394299
-1.83672 , 0.166954 , 8.4263 , -0.257424,0.799638,0.542505
-1.7347 , 0.256549 , 8.43803 , 0.445404,0.843919,0.299025
-1.48592 , 0.34337 , 7.93781 , -0.463547,-0.444318,-0.766619
-1.35605 , 0.423914 , 7.81757 , -0.369109,-0.33957,0.865131
-1.32775 , 0.512629 , 8.07141 , 0.716266,0.644518,-0.267506
-1.27363 , 0.603926 , 8.24694 , 0.7433,-0.555634,0.372525
-1.23898 , 0.704123 , 8.52827 , 0.645897,-0.0891927,-0.758196
-1.15123 , 0.796859 , 8.59383 , 0.641163,0.389121,-0.661434
-1.20872 , 0.946868 , 9.38024 , 0.651244,0.645307,-0.399326
-1.28879 , 1.13551 , 10.3918 , 0.975082,0.15482,0.158892
-0.446133 , 0.836259 , 6.36809 , -0.602743,-0.673782,0.427456
-0.449008 , 0.949546 , 6.82478 , -0.967857,0.121254,0.220342
-0.359765 , 1.00763 , 6.75037 , 0.522427,-0.678268,0.516742
-0.288132 , 1.07943 , 6.79201 , -0.156719,0.586909,-0.79434
-0.241368 , 1.18196 , 7.03826 , 0.521787,-0.834711,0.176056
-0.125529 , 1.20136 , 6.72294 , 0.0409719,0.988418,0.146124
-0.0261023 , 1.22812 , 6.49446 , 0.7603,0.647104,-0.0565773
-0.962037 , -1.34259 , -0.792233 , -0.0603247,0.158823,0.985462
-1.02343 , -1.39154 , -0.792536 , -0.0558127,0.180882,0.98192
-1.07945 , -1.43483 , -0.784465 , -0.0260501,0.163598,0.986183
-1.14161 , -1.48479 , -0.780384 , 0.042546,-0.163598,-0.985609
-1.2049 , -1.53404 , -0.774283 , 0.0647378,-0.171573,-0.983042
-1.27414 , -1.58887 , -0.771786 , -0.0634493,0.118414,0.990935
-1.34961 , -1.65013 , -0.772208 , -0.0798362,0.146613,0.985967
-1.42647 , -1.71152 , -0.769927 , -0.0673042,0.139987,0.987863
-1.51056 , -1.77899 , -0.770103 , -0.0732366,0.154879,0.985215
-1.58929 , -1.84078 , -0.761808 , -0.0872748,0.165212,0.982389
-1.67527 , -1.9086 , -0.755775 , -0.0893017,0.167708,0.981784
-1.76733 , -1.98158 , -0.751497 , -0.128776,0.177136,0.975725
-1.87988 , -2.07376 , -0.757873 , -0.119845,0.169873,0.978152
-1.97416 , -2.14773 , -0.745827 , -0.0908348,0.205393,0.974455
-2.08288 , -2.23393 , -0.739084 , 0.0791728,-0.190165,-0.978555
-2.199 , -2.3257 , -0.732559 , -0.0679401,0.186185,0.980163
-2.33605 , -2.43699 , -0.73367 , -0.0602704,0.252918,0.965609
-2.43512 , -2.50961 , -0.705634 , -0.033239,0.320968,0.946507
-2.55489 , -2.6008 , -0.685431 , -0.0486091,0.264329,0.963207
-2.69545 , -2.71019 , -0.671504 , -0.0696236,0.220881,0.972813
-2.8369 , -2.82025 , -0.651637 , -0.0564358,0.209284,0.976225
-3.00766 , -2.95512 , -0.639551 , -0.0748174,0.210882,0.974644
-3.18013 , -3.0892 , -0.620578 , -0.0747199,0.21521,0.973705
-3.38258 , -3.24938 , -0.606266 , -0.0571778,0.215548,0.974818
-3.5794 , -3.40137 , -0.581155 , -0.0578559,0.212698,0.975404
-3.80637 , -3.57897 , -0.558469 , -0.0654593,0.212568,0.974951
-4.05617 , -3.77467 , -0.533807 , -0.057085,0.257084,0.964702
-4.33736 , -3.99497 , -0.508188 , -0.159184,0.656166,0.737635
-4.53268 , -4.13726 , -0.444657 , -0.00427122,0.901083,0.433625
-4.55149 , -4.12262 , -0.325607 , -0.0844643,0.839927,0.536087
-4.643 , -4.17157 , -0.225056 , 0.0672494,0.85945,0.506777
-4.82334 , -4.29556 , -0.141518 , 0.733127,0.228588,0.640525
-6.36341 , -5.58282 , -0.319533 , -0.076425,0.259431,0.962733
-6.86863 , -5.97206 , -0.246239 , -0.0673314,0.261051,0.962974
-7.45907 , -6.42867 , -0.163872 , -0.0251297,0.252103,0.967374
-8.14465 , -6.95774 , -0.0682214 , 0.0867234,0.279536,0.95621
-8.36557 , -7.09282 , 0.105871 , 0.0407056,0.377378,0.925164
-8.72438 , -7.33936 , 0.277078 , 0.122061,0.301581,0.945595
-9.44485 , -7.88026 , 0.441158 , -0.0413978,0.363485,0.93068
-10.6326 , -8.79447 , 0.61824 , -0.0444462,0.354508,0.933996
-12.4449 , -10.2021 , 0.836706 , -0.183113,0.978727,0.0925415
-12.5747 , -10.2356 , 1.12303 , -0.0657914,0.997829,-0.0030671
-12.7388 , -10.2953 , 1.41436 , -0.0384761,0.999245,-0.00548175
-12.8139 , -10.2832 , 1.7072 , -0.0155636,0.99826,-0.0568671
-12.8546 , -10.242 , 1.99942 , -0.0411237,0.996873,-0.0674735
-12.8821 , -10.1924 , 2.29167 , 0.0961822,-0.988638,0.11552
-12.8824 , -10.1198 , 2.58073 , 0.199479,-0.979248,0.0357851
-13.1385 , -10.2456 , 2.9044 , 0.248814,-0.968351,0.0197014
-13.4935 , -10.4445 , 3.25425 , -0.157344,0.986551,-0.044272
-13.5053 , -10.3787 , 3.55746 , -0.182597,0.983077,0.0147507
-13.4262 , -10.2435 , 3.84283 , -0.174083,0.957483,-0.230046
-14.3822 , -10.887 , 4.35545 , 0.138429,-0.983992,0.112235
-14.3949 , -10.657 , 5.32273 , -0.980712,-0.194992,0.0135159
-14.1141 , -10.3709 , 5.5585 , -0.981359,0.0536093,0.184554
-14.4149 , -10.5102 , 5.97626 , -0.914618,-0.35368,0.195921
-14.4766 , -10.4723 , 6.32349 , 0.818591,0.504094,-0.275315
-13.856 , -9.94733 , 6.41941 , -0.137561,-0.713854,0.68665
-13.5911 , -9.68116 , 6.63097 , 0.0293031,-0.90025,0.434387
-13.5168 , -9.55086 , 6.91236 , 0.0362539,-0.929881,0.36607
-13.5614 , -9.5044 , 7.24525 , 0.0427524,-0.953243,0.299164
-13.3092 , -9.25127 , 7.44462 , 0.141602,-0.970121,0.197012
-13.6434 , -9.4019 , 7.9202 , -0.0854395,0.983116,-0.161814
-13.6587 , -9.33161 , 8.25102 , -0.086836,0.988624,-0.122811
-13.5164 , -9.15407 , 8.50183 , 0.109947,-0.989511,0.0937038
-14.7521 , -9.89879 , 9.51488 , -0.995743,0.0468523,-0.0793727
-14.7524 , -9.80944 , 9.87449 , 0.997307,-0.0512168,0.0524897
-14.7781 , -9.73616 , 10.2529 , 0.997335,-0.0513725,0.0518139
-14.7975 , -9.65675 , 10.6328 , -0.981845,0.1851,0.0414477
-14.804 , -9.56755 , 11.0096 , 0.989824,-0.135468,-0.0435633
-14.0715 , -9.00622 , 10.8926 , -0.960208,0.218136,0.174405
-14.5583 , -9.2226 , 11.5984 , 0.120833,-0.864295,0.488256
-14.1721 , -8.88516 , 11.7006 , -0.017418,-0.93367,0.35771
-13.8076 , -8.56507 , 11.8048 , -0.084617,0.917863,-0.387773
-13.8199 , -8.47922 , 12.1889 , -0.0783189,0.912115,-0.402384
-13.62 , -8.26323 , 12.4102 , -0.0479765,0.950648,-0.306541
-13.7747 , -8.25973 , 12.9212 , 0.0475125,-0.878786,0.474846
-13.6142 , -8.06656 , 13.178 , 0.053884,-0.852215,0.520409
-13.3203 , -7.79581 , 13.3145 , 0.0422656,-0.833407,0.551041
-14.1045 , -8.15003 , 14.4294 , -0.0513789,0.998557,-0.0156197
-13.8977 , -7.92497 , 14.6621 , -0.0513789,0.998557,-0.0156197
-4.96466 , -2.74224 , 6.54126 , -0.441213,-0.715514,0.541637
-4.91317 , -2.67162 , 6.65958 , -0.680434,-0.579694,0.44829
-4.99427 , -2.67203 , 6.92047 , -0.473596,-0.87434,0.106002
-5.05815 , -2.66092 , 7.17131 , 0.859877,0.5041,0.080588
-5.09776 , -2.63439 , 7.40392 , 0.792352,0.605969,-0.0705653
-4.99732 , -2.53415 , 7.48034 , -0.487141,0.094291,-0.868218
-4.47013 , -2.21894 , 7.04087 , -0.830528,0.495833,-0.253719
-4.17688 , -2.02793 , 6.858 , 0.522086,-0.234122,-0.82013
-4.14725 , -1.96958 , 6.99741 , -0.468286,0.232813,0.852353
-4.0342 , -1.87015 , 7.02922 , -0.911496,-0.338482,0.233677
-4.12108 , -1.86517 , 7.32947 , -0.729688,-0.653428,0.201464
-4.02685 , -1.77407 , 7.38982 , 0.0864911,0.134896,0.987078
-4.01972 , -1.72168 , 7.57495 , -0.947801,-0.254668,0.19188
-4.33969 , -1.81069 , 8.25322 , -0.967538,-0.200271,-0.154147
-3.39944 , -1.35627 , 7.03271 , -0.721248,0.537408,0.43703
-3.2409 , -1.24474 , 6.96948 , 0.596342,-0.68731,-0.414705
-3.2477 , -1.20069 , 7.16871 , -0.610328,0.705739,0.359767
-3.15554 , -1.11648 , 7.20857 , 0.484264,-0.788013,-0.380165
-2.92593 , -0.980808 , 7.00714 , 0.230735,-0.849835,-0.473858
-2.81638 , -0.892726 , 7.00538 , 0.83952,-0.0499473,-0.541028
-3.01647 , -0.912212 , 7.57429 , 0.00523068,-0.439157,0.898395
-2.75405 , -0.77215 , 7.29136 , 0.939741,-0.0202492,-0.341286
-2.85691 , -0.750655 , 7.70788 , -0.503423,-0.0677548,0.861379
-2.63583 , -0.627549 , 7.48635 , 0.963113,-0.226469,0.145345
-2.68826 , -0.58534 , 7.82486 , -0.969317,0.0459643,-0.241479
-1.91374 , -0.32476 , 6.36349 , -0.186603,-0.0734645,0.979685
-1.82856 , -0.256202 , 6.36515 , 0.23113,0.414653,-0.880138
-1.78652 , -0.196423 , 6.46548 , -0.489299,-0.666002,0.563052
-1.77112 , -0.141104 , 6.63916 , -0.812167,-0.414706,0.410371
-1.74173 , -0.0803539 , 6.78479 , -0.642576,-0.562271,0.520527
-2.1847 , -0.0854319 , 8.20215 , -0.611244,0.790979,-0.0270564
-2.81725 , -0.0815148 , 10.2623 , -0.658733,0.446921,-0.605254
-2.11829 , 0.0764959 , 8.63668 , 0.631055,0.75689,0.169962
-1.88944 , 0.174525 , 8.28324 , 0.359784,-0.828995,-0.428162
-1.80715 , 0.260036 , 8.36318 , 0.250338,-0.9233,-0.291288
-1.57978 , 0.343335 , 7.96228 , 0.708074,0.407157,0.576935
-1.44115 , 0.421361 , 7.82516 , 0.562961,-0.0442898,0.825296
-1.36281 , 0.502967 , 7.89675 , -0.464506,-0.830914,0.306296
-1.36761 , 0.598458 , 8.29575 , -0.570254,0.692321,0.442156
-1.26257 , 0.680996 , 8.2872 , -0.83496,0.547737,0.0531627
-1.24242 , 0.787164 , 8.64586 , -0.0956472,-0.627307,0.772876
-1.1469 , 0.877038 , 8.70186 , -0.0956472,-0.627307,0.772876
-1.25463 , 1.05721 , 9.77128 , -0.888289,-0.432296,0.155125
-0.83015 , 0.99546 , 8.15146 , -0.232974,-0.0330162,0.971922
-0.4611 , 0.904521 , 6.59321 , -0.620218,0.530877,0.577494
-0.412384 , 0.98902 , 6.77511 , -0.796578,-0.0992378,-0.596336
-0.326636 , 1.0477 , 6.72981 , -0.225634,-0.520298,0.823638
-0.277969 , 1.14385 , 6.95769 , 0.572803,-0.815606,0.0817532
-0.234004 , 1.25909 , 7.28216 , -0.340654,0.639109,-0.689562
-0.0745589 , 1.21245 , 6.57385 , -0.87006,0.450884,0.199244
-1.08793 , -1.35991 , -0.798214 , -0.0638336,0.184848,0.980692
-1.15703 , -1.41291 , -0.801877 , -0.0690914,0.210843,0.975075
-1.20943 , -1.44901 , -0.785191 , -0.0747124,0.180589,0.980717
-1.28607 , -1.5088 , -0.790141 , -0.0851504,0.174532,0.980963
-1.35132 , -1.55591 , -0.781074 , -0.0785602,0.14219,0.986717
-1.42954 , -1.61528 , -0.780792 , -0.0828072,0.131835,0.987807
-1.51476 , -1.67979 , -0.78326 , -0.0754001,0.155105,0.985016
-1.58878 , -1.7327 , -0.772098 , -0.0862202,0.15933,0.983453
-1.68777 , -1.81039 , -0.778578 , -0.0845253,0.176183,0.980722
-2.21505 , -2.20626 , -0.763609 , -0.0876138,0.19435,0.977012
-2.32176 , -2.28251 , -0.747038 , -0.107275,0.174523,0.978792
-2.47616 , -2.40141 , -0.754918 , -0.0620046,0.260818,0.963395
-2.56382 , -2.45913 , -0.717373 , -0.0351504,0.287725,0.957068
-2.70738 , -2.56536 , -0.706953 , -0.0719355,0.254932,0.964279
-2.85157 , -2.67131 , -0.690888 , -0.0590608,0.245719,0.96754
-3.00454 , -2.78305 , -0.672631 , 0.0814147,-0.221699,-0.971711
-3.18761 , -2.91828 , -0.661791 , -0.0814143,0.227253,0.970427
-3.37168 , -3.0538 , -0.643357 , -0.067444,0.227615,0.971413
-3.56469 , -3.19463 , -0.620688 , -0.0612488,0.227686,0.971807
-3.7883 , -3.35908 , -0.601542 , -0.0707996,0.223222,0.972193
-4.02844 , -3.53545 , -0.578572 , 0.0818834,-0.220538,-0.971935
-4.3081 , -3.74248 , -0.558097 , -0.0959474,0.260861,0.960596
-4.61177 , -3.96681 , -0.533141 , -0.0592761,0.611574,0.788964
-4.75893 , -4.05832 , -0.450971 , 0.181578,0.881379,0.436119
-4.74035 , -4.01264 , -0.320006 , -0.306742,-0.868484,-0.389417
-4.91717 , -4.12625 , -0.237934 , 0.549895,0.66955,0.499318
-4.97157 , -4.13935 , -0.122877 , -0.802275,-0.530861,-0.273022
-4.98668 , -4.11943 , 0.000705264 , -0.89575,-0.44246,-0.0431456
-4.98375 , -4.08669 , 0.126639 , -0.958275,-0.285458,0.0148927
-4.99422 , -4.06495 , 0.249334 , -0.965327,-0.260267,0.0201109
-5.00322 , -4.0416 , 0.371463 , -0.96393,-0.265705,0.015471
-5.00979 , -4.01686 , 0.49305 , -0.969989,-0.242558,0.0169635
-5.00776 , -3.98577 , 0.614974 , -0.968351,-0.249411,0.00955605
-5.019 , -3.96441 , 0.734922 , -0.96972,-0.244038,0.00938922
-5.02042 , -3.93604 , 0.854838 , -0.966103,-0.258078,0.00633562
-5.02826 , -3.91352 , 0.974364 , -0.968586,-0.24814,0.0163819
-5.03439 , -3.88842 , 1.09313 , -0.967954,-0.250821,0.012413
-5.03931 , -3.8626 , 1.21172 , -0.971368,-0.237051,0.0158319
-5.04204 , -3.83634 , 1.33006 , 0.972861,0.230338,-0.0220653
-5.04307 , -3.8075 , 1.44764 , -0.974793,-0.221815,0.0240205
-5.05828 , -3.7906 , 1.56665 , -0.975304,-0.220464,0.0133127
-5.04795 , -3.75334 , 1.68266 , -0.971556,-0.235329,-0.026457
-5.05956 , -3.73422 , 1.80154 , -0.922766,-0.383515,-0.0376774
-5.08595 , -3.72458 , 1.9229 , -0.886707,-0.460104,-0.0453369
-14.3785 , -10.3332 , 3.70631 , -0.0907022,0.979127,-0.181891
-14.4405 , -10.2997 , 4.03179 , -0.0907021,0.979127,-0.181891
-14.4563 , -10.2339 , 4.35034 , 0.138429,-0.983992,0.112235
-14.4759 , -10.17 , 4.67067 , -0.970149,-0.237514,0.0489794
-14.4916 , -10.1028 , 4.99125 , -0.95781,-0.278604,0.0705653
-14.5026 , -10.0325 , 5.31202 , -0.948164,-0.31674,0.0256877
-14.5163 , -9.96412 , 5.63537 , -0.965215,-0.260768,-0.0189572
-14.5261 , -9.89148 , 5.95878 , -0.894518,-0.425153,0.13814
-14.5465 , -9.82652 , 6.28816 , -0.943172,-0.302571,0.137391
-14.5145 , -9.72556 , 6.60037 , 0.0170505,-0.909972,0.41432
-14.4774 , -9.62091 , 6.9112 , -0.0145627,-0.928902,0.37004
-14.4995 , -9.5553 , 7.24678 , -0.0497633,0.957057,-0.285596
-14.2169 , -9.29141 , 7.45329 , -0.0987867,0.981958,-0.161246
-14.5823 , -9.44753 , 7.94618 , 0.0467781,-0.990125,0.132152
-14.5964 , -9.37394 , 8.2893 , -0.0289584,0.99496,-0.0960033
-14.6132 , -9.30077 , 8.63724 , -0.128427,0.991333,-0.0276499
-14.6865 , -9.26332 , 9.01906 , 0.491021,-0.870959,-0.0181263
-14.6991 , -9.18543 , 9.37458 , 0.995238,-0.0563549,0.0795365
-14.7224 , -9.11331 , 9.74006 , 0.996035,-0.0538251,0.0708401
-14.731 , -9.03175 , 10.1029 , -0.981663,0.144271,0.124596
-14.7499 , -8.95388 , 10.476 , -0.981845,0.1851,0.0414477
-14.7627 , -8.8709 , 10.8507 , -0.960208,0.218137,0.174405
-14.7608 , -8.77959 , 11.2223 , -0.990881,0.00291878,0.134712
-14.7314 , -8.66976 , 11.5792 , -0.0343649,-0.941983,0.333896
-14.7404 , -8.58065 , 11.9678 , 0.0108467,-0.889278,0.457239
-14.6695 , -8.44445 , 12.3039 , 0.0472794,-0.881593,0.469637
